89.75000  	2.90709  	46.75362  	19.10534  
90.00000  	2.90971  	46.68026  	19.30168  
90.25000  	2.87245  	46.62216  	19.33473  
90.50000  	2.81934  	46.56661  	19.40657  
90.75000  	2.79012  	46.51675  	19.56901  
91.00000  	2.81812  	46.49287  	19.74105  
91.25000  	2.87864  	46.48025  	19.58808  
91.50000  	2.98429  	46.46987  	19.78904  
91.75000  	3.10379  	46.45750  	19.62792  
92.00000  	3.19721  	46.49527  	19.37528  
92.25000  	3.24265  	46.52344  	19.20031  
92.50000  	3.24002  	46.54548  	19.16759  
92.75000  	3.17848  	46.57228  	19.66934  
93.00000  	3.06869  	46.58048  	19.75996  
93.25000  	2.94483  	46.60042  	19.56820  
93.50000  	2.81911  	46.62415  	19.45659  
93.75000  	2.70728  	46.66612  	19.91040  
94.00000  	2.62150  	46.69783  	19.35683  
94.25000  	2.56804  	46.71401  	19.58535  
94.50000  	2.54840  	46.73495  	19.26617  
94.75000  	2.55586  	46.73068  	19.63020  
95.00000  	2.58027  	46.73565  	19.73771  
95.25000  	2.60306  	46.73015  	19.72503  
95.50000  	2.61902  	46.73208  	19.74352  
95.75000  	2.61048  	46.74606  	19.61412  
96.00000  	2.59181  	46.78722  	19.58100  
96.25000  	2.55112  	46.83362  	19.49306  
96.50000  	2.51205  	46.85378  	19.31415  
96.75000  	2.47546  	46.85169  	19.76445  
97.00000  	2.44233  	46.85228  	19.50778  
97.25000  	2.41626  	46.86628  	19.69463  
97.50000  	2.40113  	46.85117  	19.58786  
97.75000  	2.38438  	46.86291  	19.57663  
98.00000  	2.37550  	46.83593  	19.50896  
98.25000  	2.36973  	46.80682  	19.42270  
98.50000  	2.36373  	46.82553  	19.40728  
98.75000  	2.36067  	46.88572  	19.18872  
99.00000  	2.35369  	46.92232  	19.57036  
99.25000  	2.36055  	46.93161  	19.78819  
99.50000  	2.36522  	46.96089  	19.66994  
99.75000  	2.37521  	46.56776  	19.59557  
100.00000  	2.38208  	46.26999  	19.31763  
100.25000  	2.38605  	45.73617  	19.48263  
100.50000  	2.39376  	45.52622  	19.87757  
100.75000  	2.39997  	45.84014  	19.92484  
101.00000  	2.41510  	46.25872  	19.54099  
101.25000  	2.41589  	46.51350  	19.87749  
101.50000  	2.40919  	46.79391  	19.66082  
101.75000  	2.40538  	46.98662  	19.92031  
102.00000  	2.39996  	47.12006  	19.70321  
102.25000  	2.38392  	47.21173  	19.57889  
102.50000  	2.37385  	47.26541  	19.63532  
102.75000  	2.37259  	47.31294  	19.94176  
103.00000  	2.36898  	47.36168  	19.63306  
103.25000  	2.36985  	47.39255  	19.42140  
103.50000  	2.37397  	47.42474  	19.60905  
103.75000  	2.37746  	47.44497  	19.56644  
104.00000  	2.36873  	47.48675  	19.77998  
104.25000  	2.37396  	47.48355  	19.89774  
104.50000  	2.38015  	47.43140  	19.96679  
104.75000  	2.36153  	47.32849  	19.78632  
105.00000  	2.36677  	47.26126  	20.06099  
105.25000  	2.35302  	47.21358  	20.03975  
105.50000  	2.35424  	47.20071  	19.87017  
105.75000  	2.36102  	47.21324  	19.87915  
106.00000  	2.37058  	47.22485  	20.02897  
106.25000  	2.36301  	47.24630  	19.93312  
106.50000  	2.35465  	47.27400  	20.11148  
106.75000  	2.35331  	47.31600  	20.23130  
107.00000  	2.35049  	47.36120  	20.21805  
107.25000  	2.33888  	47.42769  	20.03296  
107.50000  	2.33802  	47.46749  	20.20405  
107.75000  	2.33289  	47.52602  	20.20163  
108.00000  	2.33897  	47.58332  	19.84140  
108.25000  	2.34946  	47.63179  	19.87443  
108.50000  	2.36972  	47.66957  	20.11949  
108.75000  	2.37936  	47.71554  	20.04830  
109.00000  	2.38960  	47.73204  	19.62986  
109.25000  	2.38637  	47.71992  	19.98251  
109.50000  	2.36915  	47.67403  	20.20821  
109.75000  	2.35721  	47.57663  	20.34710  
110.00000  	2.33390  	47.46358  	20.29354  
110.25000  	2.31326  	47.34625  	20.25554  
110.50000  	2.29887  	47.27036  	20.24726  
110.75000  	2.29656  	47.19500  	20.04456  
111.00000  	2.28953  	47.06132  	20.30448  
111.25000  	2.28076  	46.91311  	20.29051  
111.50000  	2.27216  	46.80847  	20.14343  
111.75000  	2.27805  	46.76176  	20.16922  
112.00000  	2.28115  	46.78010  	19.89791  
112.25000  	2.27608  	46.80801  	20.14145  
112.50000  	2.26779  	46.86091  	20.30716  
112.75000  	2.26284  	47.00179  	20.11825  
113.00000  	2.25574  	47.07151  	20.24933  
113.25000  	2.25081  	47.12904  	20.07585  
113.50000  	2.24797  	47.15534  	19.86085  
113.75000  	2.24376  	47.15066  	20.16153  
114.00000  	2.23892  	47.09961  	20.25504  
114.25000  	2.23316  	46.97635  	20.21108  
114.50000  	2.23198  	46.85637  	20.00570  
114.75000  	2.23337  	46.74213  	19.99677  
115.00000  	2.23545  	46.64318  	20.32040  
